record_id,question_id,decision,reason_codes,confidence,evidence_basis,status
pubmed:33494847,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:33540920,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:33783077,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:33811784,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:33880752,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:33890337,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:34036101,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:34063091,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:34071548,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:34444905,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:34819147,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:35023227,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:35043647,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:35057537,HRS3_PREGNANCY,retain,population|exposure|human_signal|design_signal,low,abstract,ok
pubmed:35098705,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:35182530,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:35204698,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:35241006,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:35300564,HRS3_PREGNANCY,deprioritize,population|off_topic,medium,abstract,ok
pubmed:35427363,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:35560315,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:35577577,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:35685517,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:35691683,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:35725392,HRS3_PREGNANCY,deprioritize,population|off_topic,medium,abstract,ok
pubmed:35726870,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:35744047,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:35779783,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:35905821,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:360841,HRS3_PREGNANCY,deprioritize,population|off_topic,medium,abstract,ok
pubmed:36108911,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:36200449,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:36323641,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:36361738,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:36401450,HRS3_PREGNANCY,deprioritize,population|off_topic,medium,abstract,ok
pubmed:36432476,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:36597650,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:36728680,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:36803517,HRS3_PREGNANCY,retain,population|exposure|human_signal|design_signal,low,abstract,ok
pubmed:36815494,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:36925361,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:37031691,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:37062185,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:37256661,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:37301431,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:37330569,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:37403900,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:37432271,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:37452793,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:37536702,HRS3_PREGNANCY,retain,exposure|outcome|human_signal|design_signal,low,abstract,ok
pubmed:37585103,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:3762196,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:37630816,HRS3_PREGNANCY,deprioritize,population|off_topic,medium,abstract,ok
pubmed:37643857,HRS3_PREGNANCY,deprioritize,population|off_topic,high,abstract,ok
pubmed:37686762,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:37757928,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:37778518,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:38039856,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:38045667,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:38071990,HRS3_PREGNANCY,deprioritize,population|off_topic,high,abstract,ok
pubmed:38167523,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:38213293,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:38214544,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:38263894,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:38297273,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:38341546,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:38342151,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:38399492,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,low,abstract,ok
pubmed:38444046,HRS3_PREGNANCY,deprioritize,population|off_topic,medium,abstract,ok
pubmed:38580949,HRS3_PREGNANCY,retain,population|exposure|human_signal|design_signal,low,abstract,ok
pubmed:38581744,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:38651794,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:38807919,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:38886787,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:38955352,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:38965577,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,low,abstract,ok
pubmed:39077939,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:39140983,HRS3_PREGNANCY,deprioritize,population|off_topic,medium,abstract,ok
pubmed:39145520,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:39181559,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:39269153,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:39365348,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:39457263,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:39516964,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,low,abstract,ok
pubmed:39596234,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:39665982,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:39674256,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:39674324,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:39675840,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:39681134,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:39683462,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,low,abstract,ok
pubmed:39716171,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:39755576,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:39756471,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:39796491,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:39833730,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:39888921,HRS3_PREGNANCY,retain,population|exposure|design_signal,low,abstract,ok
pubmed:39930022,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:39936792,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:40139536,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:40145707,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:40252729,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:40334749,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:40340805,HRS3_PREGNANCY,retain,population|exposure|design_signal,low,abstract,ok
pubmed:40442923,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:40506758,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:40507208,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:40509740,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:40517226,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:4054028,HRS3_PREGNANCY,retain,population|exposure|insufficient_abstract,low,title_only,ok
pubmed:40548170,HRS3_PREGNANCY,retain,population|exposure|human_signal|design_signal,low,abstract,ok
pubmed:40634250,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:40643866,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:40657707,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:40736606,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:40792481,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:40876035,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:40920401,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:40956656,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:40996763,HRS3_PREGNANCY,deprioritize,population|off_topic,medium,abstract,ok
pubmed:41048272,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:41055223,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:41172352,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:41219813,HRS3_PREGNANCY,deprioritize,population|outcome|off_topic,medium,abstract,ok
pubmed:41254684,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:41430994,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:41589020,HRS3_PREGNANCY,retain,population|exposure|outcome,low,abstract,ok
pubmed:41618740,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:41702641,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:41722754,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:41866191,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:41876129,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:41921332,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:41956401,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:42004696,HRS3_PREGNANCY,deprioritize,population|off_topic,medium,abstract,ok
pubmed:42025271,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:42068814,HRS3_PREGNANCY,retain,population|exposure|outcome,low,abstract,ok
pubmed:42087087,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:42124073,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:42127489,HRS3_PREGNANCY,retain,population|exposure|human_signal|design_signal,low,abstract,ok
pubmed:42170966,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:42251807,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:42261719,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:42341514,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:42356229,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:42356378,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:4943633,HRS3_PREGNANCY,retain,population|exposure|insufficient_abstract,low,title_only,ok
pubmed:6350405,HRS3_PREGNANCY,retain,exposure|outcome,medium,abstract,ok
pubmed:7215271,HRS3_PREGNANCY,deprioritize,off_topic|insufficient_abstract,low,title_only,ok
pubmed:7439085,HRS3_PREGNANCY,retain,population|exposure|insufficient_abstract,low,title_only,ok
pubmed:8296827,HRS3_PREGNANCY,retain,population|exposure|outcome,low,abstract,ok
pubmed:9089914,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:9122886,HRS3_PREGNANCY,deprioritize,animal_term_present|off_topic,medium,abstract,ok
pubmed:9133789,HRS3_PREGNANCY,retain,population|exposure|insufficient_abstract,low,title_only,ok
pubmed:9430326,HRS3_PREGNANCY,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:9464741,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:9488247,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:9544922,HRS3_PREGNANCY,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:9699175,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:9762383,HRS3_PREGNANCY,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:9818920,HRS3_PREGNANCY,retain,population|exposure|outcome,medium,abstract,ok
pubmed:9857270,HRS3_PREGNANCY,retain,population|exposure|outcome,high,abstract,ok
pubmed:9883915,HRS3_PREGNANCY,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:10347134,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:10366933,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:10462287,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:10584584,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:10586838,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:10589261,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:10802502,HRS4_LIVER_DISEASE,uncertain,exposure|insufficient_abstract,low,title_only,ok
pubmed:10946563,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:11106086,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:11151906,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:11276298,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:11432014,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:11527172,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:11598552,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:1173650,HRS4_LIVER_DISEASE,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:1173917,HRS4_LIVER_DISEASE,deprioritize,exposure|off_topic,high,abstract,ok
pubmed:11787084,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:11787086,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:11826667,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:11826672,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:11873112,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
