retrieval_id,record_id,question_id,search_run_id,database,pmid,raw_file,status
RET-A1-PUBMED-28754397,REC-PUBMED-28754397,A1,pubmed_a1_designpilot_20260710,PubMed,28754397,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28752560,REC-PUBMED-28752560,A1,pubmed_a1_designpilot_20260710,PubMed,28752560,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28751849,REC-PUBMED-28751849,A1,pubmed_a1_designpilot_20260710,PubMed,28751849,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28744136,REC-PUBMED-28744136,A1,pubmed_a1_designpilot_20260710,PubMed,28744136,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28743214,REC-PUBMED-28743214,A1,pubmed_a1_designpilot_20260710,PubMed,28743214,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28741391,REC-PUBMED-28741391,A1,pubmed_a1_designpilot_20260710,PubMed,28741391,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28737834,REC-PUBMED-28737834,A1,pubmed_a1_designpilot_20260710,PubMed,28737834,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28736561,REC-PUBMED-28736561,A1,pubmed_a1_designpilot_20260710,PubMed,28736561,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28734922,REC-PUBMED-28734922,A1,pubmed_a1_designpilot_20260710,PubMed,28734922,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28733071,REC-PUBMED-28733071,A1,pubmed_a1_designpilot_20260710,PubMed,28733071,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28731874,REC-PUBMED-28731874,A1,pubmed_a1_designpilot_20260710,PubMed,28731874,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28730948,REC-PUBMED-28730948,A1,pubmed_a1_designpilot_20260710,PubMed,28730948,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28730690,REC-PUBMED-28730690,A1,pubmed_a1_designpilot_20260710,PubMed,28730690,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28729407,REC-PUBMED-28729407,A1,pubmed_a1_designpilot_20260710,PubMed,28729407,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28728316,REC-PUBMED-28728316,A1,pubmed_a1_designpilot_20260710,PubMed,28728316,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28727359,REC-PUBMED-28727359,A1,pubmed_a1_designpilot_20260710,PubMed,28727359,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28725983,REC-PUBMED-28725983,A1,pubmed_a1_designpilot_20260710,PubMed,28725983,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28724836,REC-PUBMED-28724836,A1,pubmed_a1_designpilot_20260710,PubMed,28724836,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28724655,REC-PUBMED-28724655,A1,pubmed_a1_designpilot_20260710,PubMed,28724655,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28724590,REC-PUBMED-28724590,A1,pubmed_a1_designpilot_20260710,PubMed,28724590,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28724512,REC-PUBMED-28724512,A1,pubmed_a1_designpilot_20260710,PubMed,28724512,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28722795,REC-PUBMED-28722795,A1,pubmed_a1_designpilot_20260710,PubMed,28722795,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28720644,REC-PUBMED-28720644,A1,pubmed_a1_designpilot_20260710,PubMed,28720644,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28720315,REC-PUBMED-28720315,A1,pubmed_a1_designpilot_20260710,PubMed,28720315,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28718296,REC-PUBMED-28718296,A1,pubmed_a1_designpilot_20260710,PubMed,28718296,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28717737,REC-PUBMED-28717737,A1,pubmed_a1_designpilot_20260710,PubMed,28717737,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28716982,REC-PUBMED-28716982,A1,pubmed_a1_designpilot_20260710,PubMed,28716982,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28716241,REC-PUBMED-28716241,A1,pubmed_a1_designpilot_20260710,PubMed,28716241,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28714498,REC-PUBMED-28714498,A1,pubmed_a1_designpilot_20260710,PubMed,28714498,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_021.xml,design_pilot_not_final_search
RET-A1-PUBMED-28713563,REC-PUBMED-28713563,A1,pubmed_a1_designpilot_20260710,PubMed,28713563,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28712001,REC-PUBMED-28712001,A1,pubmed_a1_designpilot_20260710,PubMed,28712001,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28710707,REC-PUBMED-28710707,A1,pubmed_a1_designpilot_20260710,PubMed,28710707,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28709650,REC-PUBMED-28709650,A1,pubmed_a1_designpilot_20260710,PubMed,28709650,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28705401,REC-PUBMED-28705401,A1,pubmed_a1_designpilot_20260710,PubMed,28705401,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28703931,REC-PUBMED-28703931,A1,pubmed_a1_designpilot_20260710,PubMed,28703931,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28703392,REC-PUBMED-28703392,A1,pubmed_a1_designpilot_20260710,PubMed,28703392,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28700711,REC-PUBMED-28700711,A1,pubmed_a1_designpilot_20260710,PubMed,28700711,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28698808,REC-PUBMED-28698808,A1,pubmed_a1_designpilot_20260710,PubMed,28698808,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28695382,REC-PUBMED-28695382,A1,pubmed_a1_designpilot_20260710,PubMed,28695382,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28693194,REC-PUBMED-28693194,A1,pubmed_a1_designpilot_20260710,PubMed,28693194,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28692839,REC-PUBMED-28692839,A1,pubmed_a1_designpilot_20260710,PubMed,28692839,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28692826,REC-PUBMED-28692826,A1,pubmed_a1_designpilot_20260710,PubMed,28692826,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28692742,REC-PUBMED-28692742,A1,pubmed_a1_designpilot_20260710,PubMed,28692742,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28686914,REC-PUBMED-28686914,A1,pubmed_a1_designpilot_20260710,PubMed,28686914,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28682563,REC-PUBMED-28682563,A1,pubmed_a1_designpilot_20260710,PubMed,28682563,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28682153,REC-PUBMED-28682153,A1,pubmed_a1_designpilot_20260710,PubMed,28682153,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28682039,REC-PUBMED-28682039,A1,pubmed_a1_designpilot_20260710,PubMed,28682039,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28681678,REC-PUBMED-28681678,A1,pubmed_a1_designpilot_20260710,PubMed,28681678,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28680174,REC-PUBMED-28680174,A1,pubmed_a1_designpilot_20260710,PubMed,28680174,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28680172,REC-PUBMED-28680172,A1,pubmed_a1_designpilot_20260710,PubMed,28680172,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28679480,REC-PUBMED-28679480,A1,pubmed_a1_designpilot_20260710,PubMed,28679480,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28678553,REC-PUBMED-28678553,A1,pubmed_a1_designpilot_20260710,PubMed,28678553,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28677422,REC-PUBMED-28677422,A1,pubmed_a1_designpilot_20260710,PubMed,28677422,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28676032,REC-PUBMED-28676032,A1,pubmed_a1_designpilot_20260710,PubMed,28676032,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28674098,REC-PUBMED-28674098,A1,pubmed_a1_designpilot_20260710,PubMed,28674098,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28674097,REC-PUBMED-28674097,A1,pubmed_a1_designpilot_20260710,PubMed,28674097,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28668628,REC-PUBMED-28668628,A1,pubmed_a1_designpilot_20260710,PubMed,28668628,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28667815,REC-PUBMED-28667815,A1,pubmed_a1_designpilot_20260710,PubMed,28667815,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28667505,REC-PUBMED-28667505,A1,pubmed_a1_designpilot_20260710,PubMed,28667505,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28666358,REC-PUBMED-28666358,A1,pubmed_a1_designpilot_20260710,PubMed,28666358,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28665208,REC-PUBMED-28665208,A1,pubmed_a1_designpilot_20260710,PubMed,28665208,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28664799,REC-PUBMED-28664799,A1,pubmed_a1_designpilot_20260710,PubMed,28664799,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28662704,REC-PUBMED-28662704,A1,pubmed_a1_designpilot_20260710,PubMed,28662704,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28661896,REC-PUBMED-28661896,A1,pubmed_a1_designpilot_20260710,PubMed,28661896,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28657840,REC-PUBMED-28657840,A1,pubmed_a1_designpilot_20260710,PubMed,28657840,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28656545,REC-PUBMED-28656545,A1,pubmed_a1_designpilot_20260710,PubMed,28656545,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28655814,REC-PUBMED-28655814,A1,pubmed_a1_designpilot_20260710,PubMed,28655814,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28655151,REC-PUBMED-28655151,A1,pubmed_a1_designpilot_20260710,PubMed,28655151,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-31259294,REC-PUBMED-31259294,A1,pubmed_a1_designpilot_20260710,PubMed,31259294,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28652799,REC-PUBMED-28652799,A1,pubmed_a1_designpilot_20260710,PubMed,28652799,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28652649,REC-PUBMED-28652649,A1,pubmed_a1_designpilot_20260710,PubMed,28652649,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28652320,REC-PUBMED-28652320,A1,pubmed_a1_designpilot_20260710,PubMed,28652320,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28651452,REC-PUBMED-28651452,A1,pubmed_a1_designpilot_20260710,PubMed,28651452,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28650000,REC-PUBMED-28650000,A1,pubmed_a1_designpilot_20260710,PubMed,28650000,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28647419,REC-PUBMED-28647419,A1,pubmed_a1_designpilot_20260710,PubMed,28647419,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28645473,REC-PUBMED-28645473,A1,pubmed_a1_designpilot_20260710,PubMed,28645473,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28645443,REC-PUBMED-28645443,A1,pubmed_a1_designpilot_20260710,PubMed,28645443,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28644924,REC-PUBMED-28644924,A1,pubmed_a1_designpilot_20260710,PubMed,28644924,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28644048,REC-PUBMED-28644048,A1,pubmed_a1_designpilot_20260710,PubMed,28644048,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28643219,REC-PUBMED-28643219,A1,pubmed_a1_designpilot_20260710,PubMed,28643219,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28643004,REC-PUBMED-28643004,A1,pubmed_a1_designpilot_20260710,PubMed,28643004,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28641379,REC-PUBMED-28641379,A1,pubmed_a1_designpilot_20260710,PubMed,28641379,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28640946,REC-PUBMED-28640946,A1,pubmed_a1_designpilot_20260710,PubMed,28640946,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28640322,REC-PUBMED-28640322,A1,pubmed_a1_designpilot_20260710,PubMed,28640322,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28639418,REC-PUBMED-28639418,A1,pubmed_a1_designpilot_20260710,PubMed,28639418,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28639365,REC-PUBMED-28639365,A1,pubmed_a1_designpilot_20260710,PubMed,28639365,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28635328,REC-PUBMED-28635328,A1,pubmed_a1_designpilot_20260710,PubMed,28635328,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28635023,REC-PUBMED-28635023,A1,pubmed_a1_designpilot_20260710,PubMed,28635023,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28634694,REC-PUBMED-28634694,A1,pubmed_a1_designpilot_20260710,PubMed,28634694,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28634095,REC-PUBMED-28634095,A1,pubmed_a1_designpilot_20260710,PubMed,28634095,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28625380,REC-PUBMED-28625380,A1,pubmed_a1_designpilot_20260710,PubMed,28625380,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28621228,REC-PUBMED-28621228,A1,pubmed_a1_designpilot_20260710,PubMed,28621228,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28620303,REC-PUBMED-28620303,A1,pubmed_a1_designpilot_20260710,PubMed,28620303,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28619189,REC-PUBMED-28619189,A1,pubmed_a1_designpilot_20260710,PubMed,28619189,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-30279799,REC-PUBMED-30279799,A1,pubmed_a1_designpilot_20260710,PubMed,30279799,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28616216,REC-PUBMED-28616216,A1,pubmed_a1_designpilot_20260710,PubMed,28616216,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28615214,REC-PUBMED-28615214,A1,pubmed_a1_designpilot_20260710,PubMed,28615214,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28614247,REC-PUBMED-28614247,A1,pubmed_a1_designpilot_20260710,PubMed,28614247,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28612237,REC-PUBMED-28612237,A1,pubmed_a1_designpilot_20260710,PubMed,28612237,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28612131,REC-PUBMED-28612131,A1,pubmed_a1_designpilot_20260710,PubMed,28612131,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
RET-A1-PUBMED-28611403,REC-PUBMED-28611403,A1,pubmed_a1_designpilot_20260710,PubMed,28611403,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_022.xml,design_pilot_not_final_search
